	GeneID	count	gene_symbol
24330	642828	1	RPL6P10
24331	642840	1	MEP1AP1
24332	642843	7	CPSF4L
24333	642846	3	LOC642846
24334	642852	11	LINC00205
24335	642869	2	SETP4
24336	642892	1	RPS29P3
24337	642924	1	CIBAR1-DT
24338	642929	1	LOC642929
24339	642934	11	CERNA2
24340	642938	8	INSYN2A
24341	642943	3	LOC642943
24342	642946	9	FLVCR1-DT
24343	642954	1	RBBP4P1
24344	642968	8	FAM163B
24345	642969	1	LOC642969
24346	642975	1	TMEM230P2
24347	642976	2	GRIK1-AS1
24348	642987	14	TMEM232
24349	643001	2	DUX4L17
24350	643003	2	RPS26P28
24351	643007	2	RPL36AP8
24352	643008	8	SMIM5
24353	643034	2	DUX4L19
24354	643036	3	SLED1
24355	643037	3	C11orf97
24356	643043	1	SHISA5P1
24357	643050	1	ACTR3BP1
24358	643072	1	BAZ2B-AS1
24359	643101	1	RPL26P22
24360	643115	2	KRT223P
24361	643126	1	TRIM51JP
24362	643136	8	ZC3H11B
24363	643155	3	SMIM15
24364	643159	1	ATF4P3
24365	643160	5	CYMP
24366	643161	4	FAM25A
24367	643168	1	LOC643168
24368	643171	1	GGT4P
24369	643180	3	CCT6P3
24370	643181	2	FADS2B
24371	643201	4	LOC643201
24372	643205	1	RPL36P8
24373	643220	1	RPL3P6
24374	643224	3	TUBBP5
24375	643226	5	GRXCR2
24376	643236	4	TMEM72
24377	643244	1	RDXP1
24378	643246	10	MAP1LC3B2
24379	643253	5	CCT6P1
24380	643264	1	RPL21P106
24381	643284	1	RPS29P18
24382	643300	1	HSPD1P1
24383	643308	1	RPL7P59
24384	643311	1	CT47B1
24385	643327	2	LOC643327
24386	643332	3	RNASE2CP
24387	643338	8	C15orf62
24388	643339	2	LOC643339
24389	643343	1	RPL5P4
24390	643348	1	LOC643348
24391	643353	1	SAPCD2P3
24392	643355	2	LINC01750
24393	643358	1	RPS27AP16
24394	643365	3	LINC00452
24395	643367	1	LOC643367
24396	643376	8	BTBD18
24397	643382	2	TMEM253
24398	643384	2	UNC93B4
24399	643387	16	TARDBPP3
24400	643394	8	SPINK9
24401	643401	7	PURPL
24402	643406	1	LOC643406
24403	643414	3	LIPK
24404	643418	4	LIPN
24405	643432	1	TSG1
24406	643438	1	LOC643438
24407	643441	1	LOC643441
24408	643446	1	RNPS1P1
24409	643454	1	LOC643454
24410	643470	1	SURF6P1
24411	643479	1	FAM25E
24412	643486	1	BRDTP1
24413	643499	1	RPL11P5
24414	643507	1	RPL7P57
24415	643529	4	LINC00865
24416	643531	1	RPL29P26
24417	643535	2	KCTD9P2
24418	643536	1	VDAC1P10
24419	643542	4	DSEL-AS1
24420	643550	1	RPL12P33
24421	643554	3	LOC643554
24422	643563	1	EEF1A1P15
24423	643576	1	LOC643576
24424	643586	1	PKMP1
24425	643596	1	RNF224
24426	643609	4	NR1H5P
24427	643615	3	UBTFL6
24428	643617	2	RPSAP8
24429	643623	2	LINC02523
24430	643627	1	RPS18P8
24431	643641	7	ZNF862
24432	643646	5	HSD17B1P1
24433	643648	2	LINC01189
24434	643650	4	LINC00842
24435	643653	1	RPL35P8
24436	643664	3	SLC35G6
24437	643668	1	PSMC1P9
24438	643669	3	CCER2
24439	643677	13	CCDC168
24440	643680	8	MS4A4E
24441	643689	1	HNRNPA3P3
24442	643699	4	GOLGA8N
24443	643707	5	GOLGA6L4
24444	643711	1	PAFAH1B2P2
24445	643714	23	CASC16
24446	643719	2	SCGB1B2P
24447	643723	2	LYPLAL1-DT
24448	643733	1	CASP4LP
24449	643744	1	HMGN2P4
24450	643749	9	TRAF3IP2-AS1
24451	643751	1	CDC42P6
24452	643752	12	RAP1BL
24453	643770	1	LINC02453
24454	643773	1	PNPLA10P
24455	643779	1	RPLP0P5
24456	643783	2	USP46-DT
24457	643790	1	HMGN1P38
24458	643803	2	KRTAP24-1
24459	643827	2	CNTNAP3P2
24460	643834	84	PGA3
24461	643836	16	ZFP62
24462	643837	9	LINC01128
24463	643847	78	PGA4
24464	643851	1	RPL31P32
24465	643853	8	TMPPE
24466	643854	7	CTAGE9
24467	643862	1	SPDYE10
24468	643863	1	RPL17P34
24469	643865	2	KRT126P
24470	643866	6	CBLN3
24471	643872	1	HMGN2P6
24472	643896	1	ARPP19P2
24473	643904	4	RNF222
24474	643905	1	PRR21
24475	643906	1	RPL7P27
24476	643909	2	SPDYE9
24477	643911	85	CRNDE
24478	643915	2	MORF4L2P1
24479	643932	1	RPS3AP20
24480	643941	1	PHKG1P1
24481	643949	2	RPLP2P3
24482	643954	1	RPSAP43
24483	643955	2	ZNF733P
24484	643960	1	RPS2P18
24485	643965	4	TMEM88B
24486	643971	1	RPL7P29
24487	643974	1	RPL6P13
24488	643977	1	FLJ32255
24489	643981	1	RPS3AP36
24490	643987	1	HSFY4P
24491	643988	4	FNDC10
24492	643992	1	RPS2P26
24493	643996	1	VDAC2P2
24494	644000	5	ARAFP2
24495	644013	1	RPS6P3
24496	644016	1	HSPD1P10
24497	644017	1	ZNF734P
24498	644019	11	ZNG1F
24499	644020	1	RPL32P23
24500	644021	1	CTSLP3
24501	644022	1	RPL22P19
24502	644029	1	RPL7AP62
24503	644032	1	PHKG1P2
24504	644041	2	C18orf63
24505	644042	1	SLC25A5P6
24506	644050	2	LINC01529
24507	644054	5	FAM25C
24508	644059	3	PYY3
24509	644068	5	RPS14P3
24510	644070	4	GSG1L2
24511	644076	2	GLYCAM1
24512	644079	5	BCRP1
24513	644082	2	RPL18AP8
24514	644093	1	MSH2-OT1
24515	644096	15	SDHAF1
24516	644100	2	ARL14EPL
24517	644103	1	RPL29P18
24518	644109	1	RPSAP50
24519	644119	1	RPS14P9
24520	644128	4	RPL23AP53
24521	644129	1	HMGB1P15
24522	644131	4	CCT8P1
24523	644135	3	LOC644135
24524	644139	7	PIRT
24525	644145	3	EXOC1L
24526	644146	1	RPS14P8
24527	644150	21	WIPF3
24528	644153	1	DNM1P31
24529	644154	1	RPL10AP8
24530	644159	1	SLC25A1P3
24531	644160	1	ACTG1P19
24532	644165	4	BCRP3
24533	644166	1	RPS26P20
24534	644168	6	DRGX
24535	644169	1	LOC644169
24536	644172	1	MAPK8IP1P2
24537	644186	14	SYCE3
24538	644189	1	LOC644189
24539	644191	1	RPS26P8
24540	644192	12	NR2F2-AS1
24541	644198	1	RPLP2P2
24542	644202	1	RPL12P27
24543	644215	2	LOC644215
24544	644223	1	RPL9P4
24545	644236	1	RPL7AP43
24546	644242	2	LINC00622
24547	644246	2	KANSL1-AS1
24548	644248	1	SNCA-AS1
24549	644253	1	MAPK8IP1P1
24550	644277	1	LOC644277
24551	644285	1	LOC644285
24552	644297	1	FAM215B
24553	644309	1	RPS20P19
24554	644314	5	MT1IP
24555	644315	1	RPS7P11
24556	644316	2	FLJ43315
24557	644325	2	ADAM20P3
24558	644330	1	TPM3P5
24559	644338	6	RPL37AP8
24560	644353	8	ZCCHC18
24561	644378	1	GCNT2P1
24562	644384	1	RPL23AP71
24563	644387	1	LOC644387
24564	644388	1	RPS2P47
24565	644397	1	LRRC37A17P
24566	644414	8	DEFB131A
24567	644422	1	SRSF6P2
24568	644429	1	HMGB3P15
24569	644442	1	HMGB3P11
24570	644444	3	TMEM30CP
24571	644462	1	LOC644462
24572	644464	2	RPSAP61
24573	644496	1	CTSLP4
24574	644498	1	HMGN2P7
24575	644499	1	RPL39P21
24576	644502	2	HMGB3P18
24577	644511	2	RPL13AP6
24578	644517	1	FAM86MP
24579	644522	1	RPL31P44
24580	644524	11	NKX2-4
24581	644534	2	HMGN1P11
24582	644538	2	SMIM10
24583	644540	3	ELOCP3
24584	644554	1	LOC644554
24585	644591	6	PPIAL4G
24586	644596	2	SMIM10L2B
24587	644604	1	EEF1A1P12
24588	644619	7	INTS4P2
24589	644623	2	TPTE2P2
24590	644625	1	FUNDC2P3
24591	644627	1	RPL21P107
24592	644632	2	BMS1P11
24593	644634	1	LOC644634
24594	644637	6	NF1P6
24595	644651	1	HMGB1P25
24596	644656	1	LOC644656
24597	644659	1	HMGB1P22
24598	644660	1	RAD21-AS1
24599	644667	1	LOC644667
24600	644669	2	LOC644669
24601	644672	6	CLDN25
24602	644694	2	CDRT15P2
24603	644714	3	LIMD1-AS1
24604	644716	1	BMS1P13
24605	644717	2	SAGE2P
24606	644731	1	IGKV1OR-3
24607	644739	1	WASF4P
24608	644745	1	HSPD1P4
24609	644759	2	TMPRSS11GP
24610	644762	1	MFFP2
24611	644777	1	MEP1AP2
24612	644790	1	RPS15AP11
24613	644794	1	LINC02604
24614	644809	2	PAK6-AS1
24615	644815	31	FAM83G
24616	644820	2	EEF1B2P3
24617	644834	1	RPL36AP36
24618	644838	1	LINC01829
24619	644844	3	PHGR1
24620	644861	4	NBPF13P
24621	644862	1	RPS28P3
24622	644873	10	SLC12A2-DT
24623	644890	8	MEIG1
24624	644896	1	RPL7P7
24625	644903	4	GCC2-AS1
24626	644907	3	RPL32P18
24627	644911	1	RPL10P5
24628	644914	4	H3P16
24629	644919	2	LINC02315
24630	644924	1	GOT2P6
24631	644928	2	RPS26P15
24632	644934	2	RPS26P50
24633	644935	1	ELF2P4
24634	644936	1	LOC644936
24635	644943	26	RASSF10
24636	644945	2	KRT16P3
24637	644961	3	ACTG1P20
24638	644962	1	TNRC18P1
24639	644972	2	RPS3AP26
24640	644974	3	ALG1L2
24641	644994	6	SMIM23
24642	644996	1	RPL32P22
24643	644997	2	PIK3CD-AS1
24644	645000	2	RPS3P6
24645	645018	1	RPS2P20
24646	645024	1	GAPDHP59
24647	645027	3	EVPLL
24648	645030	4	NFIA-AS1
24649	645037	7	GAGE2B
24650	645051	6	GAGE13
24651	645054	1	RPL6P4
24652	645073	4	GAGE12G
24653	645084	1	DBF4P1
24654	645086	1	LOC645086
24655	645104	7	CLRN2
24656	645121	8	CCNI2
24657	645129	1	ZBTB45P1
24658	645142	1	PPIAL4D
24659	645157	1	RPL21P61
24660	645158	1	CBX3P2
24661	645160	1	RPL5P30
24662	645161	1	RPL12P8
24663	645166	4	LSP1P5
24664	645173	1	RPS2P48
24665	645174	2	RPL21P46
24666	645188	1	LOC645188
24667	645191	5	LINGO3
24668	645201	1	HMGB1P26
24669	645203	2	TMEM14DP
24670	645206	4	LINC00693
24671	645212	6	EIF3J-DT
24672	645224	1	RPL29P17
24673	645233	1	TDGP1
24674	645249	20	MNX1-AS1
24675	645256	1	GAPDHP66
24676	645257	1	RPL7AP37
24677	645266	1	LOC645266
24678	645272	1	LOC645272
24679	645292	2	HMGB1P6
24680	645296	2	RPL17P39
24681	645299	1	RPS10P24
24682	645312	1	GLTPP1
24683	645313	2	SCDP1
24684	645323	26	LINC00461
24685	645326	4	RPSAP11
24686	645332	4	FAM86C2P
24687	645339	1	SNRPD2P2
24688	645345	9	CHCHD2P9
24689	645355	2	MIR3976HG
24690	645357	2	KIF19BP
24691	645359	1	PRAMEF26
24692	645360	1	HMGB3P5
24693	645367	2	GGT8P
24694	645369	6	TMEM200C
24695	645373	2	RPL21P76
24696	645382	1	PRAMEF33
24697	645387	3	RPL6P27
24698	645402	19	USP17L4
24699	645412	1	RPS16P9
24700	645414	4	PRAMEF19
24701	645425	4	PRAMEF20
24702	645426	2	TMEM191C
24703	645431	2	FUT8-AS1
24704	645432	5	ARRDC5
24705	645434	3	LINC01625
24706	645441	2	RPL17P6
24707	645443	1	ATP5F1AP3
24708	645452	1	RPL21P68
24709	645455	15	CEP170P1
24710	645468	1	LOC645468
24711	645481	1	LOC645481
24712	645513	1	SEPTIN7P14
24713	645520	6	FAM138A
24714	645538	1	GOT2P1
24715	645545	1	IGBP1P2
24716	645548	2	HSPD1P6
24717	645553	3	IGFL2-AS1
24718	645558	2	FAM90A22
24719	645560	2	ATP5F1CP1
24720	645572	2	FAM90A23
24721	645573	2	RPS4XP19
24722	645587	3	LINC00614
24723	645591	4	LHFPL3-AS1
24724	645630	1	RPS13P8
24725	645638	11	WFDC21P
24726	645644	2	FLJ42627
24727	645651	2	FAM90A14
24728	645652	1	MT1XP1
24729	645654	2	RPL31P48
24730	645656	1	RPSAP56
24731	645668	1	TUFMP1
24732	645676	2	ASH1L-AS1
24733	645682	8	POU5F1P4
24734	645683	20	RPL13AP3
24735	645687	14	LINC00520
24736	645688	1	RPL12P38
24737	645693	1	EEF1A1P22
24738	645694	2	HTR5BP
24739	645700	2	ZNF890P
24740	645713	1	RPS10P23
24741	645740	4	NOS2P1
24742	645745	3	MT1HL1
24743	645752	1	GOLGA6FP
24744	645763	1	LOC645763
24745	645784	2	ANKRD36BP2
24746	645798	1	RPL3P3
24747	645807	1	RPL5P10
24748	645808	2	HSPD1P2
24749	645809	1	RPL23AP56
24750	645811	6	CCDC154
24751	645832	6	SEBOX
24752	645836	20	USP17L3
24753	645841	1	TMEM248P1
24754	645843	3	TMEM14EP
24755	645846	1	RPL7AP58
24756	645857	1	RPS10P17
24757	645864	4	MAGEB17
24758	645879	3	FAM90A12P
24759	645884	1	RPS7P5
24760	645899	2	RPS28P4
24761	645916	1	RPS11P2
24762	645918	1	RPS13P7
24763	645922	9	S100A7L2
24764	645930	1	HMGN2P31
24765	645931	2	FEN1P1
24766	645949	3	LINC01822
24767	645954	2	SVIL2P
24768	645957	2	RPS3P7
24769	645958	2	RPS18P9
24770	645961	1	SPATA31C2
24771	645962	1	RPL23AP20
24772	645967	2	LOC645967
24773	645968	2	RPS3AP25
24774	645974	3	PABPC1L2B
24775	645979	1	RPS26P31
24776	645993	2	RPL31P57
24777	645996	3	NAP1L6P
24778	645998	1	RPL10AP5
24779	646000	2	SLC35G4
24780	646013	4	RPS17P3
24781	646019	2	CBY3
24782	646023	6	ADORA2A-AS1
24783	646024	1	RAET1K
24784	646029	2	LINC03030
24785	646030	2	LOC646030
24786	646049	1	HMGN2P20
24787	646052	1	SLC20A1P3
24788	646066	1	TAF11L5
24789	646074	3	POM121L10P
24790	646077	1	RPL29P23
24791	646083	1	PA2G4P6
24792	646090	3	RHPN2P1
24793	646093	1	RPS8P7
24794	646096	2	CHEK2P2
24795	646103	2	TAF11L3
24796	646104	1	RPL32P16
24797	646108	1	RPS7P14
24798	646113	2	LINC00643
24799	646119	1	RPS8P4
24800	646161	1	RPL26P21
24801	646168	1	LRRC77P
24802	646174	2	C16orf90
24803	646175	1	RPL36AP48
24804	646189	1	RPL18AP13
24805	646193	1	TRAPPC13P1
24806	646195	1	RPS28P7
24807	646201	1	BASP1P1
24808	646227	1	ARPP19P1
24809	646233	1	RPS27P10
24810	646241	1	LINC02223
24811	646249	1	PCED1CP
24812	646255	1	RPL19P16
24813	646262	2	LACTBL1
24814	646268	3	LINC01704
24815	646269	1	RPS4XP8
24816	646273	1	HSPD1P15
24817	646278	1	PDCD6IPP2
24818	646282	4	AZGP1P1
24819	646294	1	RPS2P29
24820	646300	4	COL6A4P2
24821	646309	5	NAMPTP1
24822	646316	1	TERF1P3
24823	646324	3	LINC00607
24824	646358	1	LOC646358
24825	646360	2	TMEM161BP1
24826	646362	4	FTH1P13
24827	646366	1	MAS1LP1
24828	646370	3	IGHV1OR15-3
24829	646377	2	PYHIN5P
24830	646378	1	DDX18P5
24831	646379	2	IGHV1OR15-4
24832	646382	1	DPPA5P1
24833	646383	2	ZBTB44-DT
24834	646405	5	TPTE2P1
24835	646409	3	DGAT2L7P
24836	646417	1	RPL29P5
24837	646424	3	SPINK8
24838	646433	2	RPL32P19
24839	646440	1	CCT3P1
24840	646446	1	RPL27P2
24841	646450	3	ARIH2OS
24842	646457	1	C19orf67
24843	646471	1	LOC646471
24844	646476	1	RPL7AP39
24845	646479	3	ADAM24P
24846	646480	5	FABP9
24847	646483	1	RPL6P19
24848	646486	9	FABP12
24849	646489	1	RPL21P70
24850	646506	1	LOC646506
24851	646508	2	FAM90A27P
24852	646517	1	LOC646517
24853	646520	1	SUCLA2P1
24854	646522	1	LINC02743
24855	646526	2	HMGB1P18
24856	646527	1	RPS3AP44
24857	646532	1	RPL19P5
24858	646538	1	RPL7P10
24859	646555	1	ARID3BP1
24860	646566	1	RPLP1P12
24861	646575	1	CYP4F10P
24862	646576	11	HHIP-AS1
24863	646577	1	HMGB1P16
24864	646581	2	IFNWP2
24865	646583	1	RPS4XP18
24866	646588	2	LINC03007
24867	646592	1	ZNF652P1
24868	646600	3	IGF2BP2-AS1
24869	646603	1	C4orf51
24870	646620	2	RPL3P8
24871	646624	1	RPL27P4
24872	646625	4	URAD
24873	646626	1	BCL10-AS1
24874	646627	5	LYPD8
24875	646630	2	CHCHD2P8
24876	646643	4	SBK2
24877	646644	1	LLPHP3
24878	646652	1	LOC646652
24879	646658	6	SYNDIG1L
24880	646660	1	RPS20P26
24881	646672	1	RPL15P20
24882	646685	1	RPL23AP41
24883	646688	1	RPL4P2
24884	646698	3	ZSCAN5DP
24885	646702	1	HLA-DPA2
24886	646710	1	RPL19P4
24887	646719	3	NIPBL-DT
24888	646723	1	KRT18P31
24889	646730	2	LINC02618
24890	646736	3	LOC646736
24891	646737	1	RPS14P6
24892	646753	1	RPS26P2
24893	646754	5	TRIM64C
24894	646758	1	PTPN2P2
24895	646759	1	UBTFL7
24896	646762	3	LOC646762
24897	646766	1	RPL35P2
24898	646780	3	PHKA1P1
24899	646784	1	RPL5P6
24900	646785	2	RPS10P13
24901	646787	2	RPL31P37
24902	646799	8	ZAR1L
24903	646802	3	CYP4F62P
24904	646817	11	SETSIP
24905	646819	1	RPS15AP19
24906	646820	1	RPL19P19
24907	646828	3	LOC646828
24908	646837	1	EEF1GP1
24909	646839	1	TPM3P8
24910	646851	6	FAM227A
24911	646862	1	RNF225
24912	646864	2	ZNF723
24913	646875	3	RPL12P2
24914	646884	1	RPL29P28
24915	646892	3	SH2D7
24916	646898	1	RPL12P40
24917	646903	1	LOC646903
24918	646909	1	RPL17P33
24919	646910	1	HSPD1P9
24920	646912	1	RPL7P52
24921	646913	1	SEPTIN7P3
24922	646915	3	ZNF285CP
24923	646938	2	LOC646938
24924	646942	1	RPS10P14
24925	646949	1	RPL23P6
24926	646951	4	MINDY4B
24927	646954	2	YWHAQP4
24928	646960	22	PRSS56
24929	646962	2	HRCT1
24930	646966	1	RPL26P16
24931	646976	1	RALGPS2-AS1
24932	646981	2	PTPN2P1
24933	646982	6	LINC00598
24934	646985	1	RPS12P25
24935	646993	1	HMGB3P24
24936	646996	1	RAB42P1
24937	646999	1	LOC646999
24938	647000	2	TUBBP2
24939	647009	1	RWDD4P2
24940	647013	1	KCTD9P3
24941	647015	1	CDC37P2
24942	647024	10	C6orf132
24943	647030	3	EEF1B2P6
24944	647033	1	PA2G4P4
24945	647034	2	RPS14P10
24946	647042	4	GOLGA6L10
24947	647044	2	FAM220BP
24948	647047	3	TCP1P1
24949	647060	4	SPATA31A1
24950	647070	2	DHX9-AS1
24951	647077	1	LOC647077
24952	647081	1	SDHDP2
24953	647087	10	STMP1
24954	647094	2	RPLP0P11
24955	647099	4	RPL23AP42
24956	647107	3	LINC01192
24957	647112	1	RPL27P6
24958	647121	4	EMBP1
24959	647123	2	UQCRFS1P2
24960	647132	2	LOC647132
24961	647135	10	SRGAP2B
24962	647145	2	SRSF8CP
24963	647155	1	RPS15AP20
24964	647158	1	RPSAP33
24965	647166	1	C13orf42
24966	647167	2	EEF1A1P14
24967	647169	1	GSTA12P
24968	647174	4	SERPINE3
24969	647175	1	GSTA11P
24970	647177	1	GSTA10P
24971	647187	3	IGHV3OR16-6
24972	647190	2	RPS16P5
24973	647201	1	RPL23AP16
24974	647215	4	MROH3P
24975	647219	4	ASCL5
24976	647236	1	RPL39P15
24977	647264	1	LOC647264
24978	647275	1	PNPP1
24979	647276	1	RPL4P4
24980	647285	1	RPL29P9
24981	647286	2	RD3L
24982	647298	2	HSPD1P8
24983	647307	1	PEBP1P2
24984	647309	8	GMNC
24985	647310	2	TEX22
24986	647323	2	LINC02026
24987	647415	1	ALG1L5P
24988	647436	1	RPL5P1
24989	647481	1	LOC647481
24990	647589	4	ANHX
24991	647859	1	OCLNP1
24992	647946	6	MIR924HG
24993	647979	84	NORAD
24994	648000	3	RPL7P23
24995	648217	1	RPL37P23
24996	648294	1	RPL23AP57
24997	648315	1	VN2R9P
24998	648343	1	RPS29P9
24999	648630	1	TSSK5P
25000	648691	1	LL22NC03-63E9.3
25001	648729	1	RPS15AP24
25002	648740	2	ACTG1P4
25003	648791	5	PPP1R3G
25004	648809	1	EFL1P1
25005	648822	1	HMGN2P18
25006	648980	1	BCRP5
25007	648987	4	ANXA2R-OT1
25008	649133	1	LOC649133
25009	649137	3	ZSCAN5C
25010	649159	6	LINC00273
25011	649238	1	PNMA6E
25012	649299	1	RPL36AP51
25013	649330	8	HNRNPCL3
25014	649352	18	LOC649352
25015	649395	1	YWHAEP1
25016	649446	9	DLGAP1-AS1
25017	649458	2	MPTX1
25018	649489	1	PPP1R2P5
25019	649946	3	RPL23AP64
25020	650059	1	RPL21P82
25021	650172	2	CCT4P1
25022	650226	3	LOC650226
25023	650293	2	OR7E85BP
25024	650368	4	TSSC2
25025	650474	2	TPSP2
25026	650560	1	DDX3P3
25027	650623	2	BEND3P3
25028	650655	5	ABCA17P
25029	650669	5	GAS6-AS1
25030	650788	1	RPS28P9
25031	650794	5	MIPEPP3
25032	650808	11	RPL4P1
25033	650901	1	RPS2P12
25034	651249	1	RPL34P27
25035	651250	4	LRRC37A16P
25036	651302	3	ZKSCAN8P1
25037	651430	2	FLJ38576
25038	651600	11	RPL36P16
25039	651644	2	LOC651644
25040	651746	6	ANKRD33B
25041	652070	6	SCFV
25042	652276	5	LOC652276
25043	652411	1	RPSAP44
25044	652489	1	SUMO2P3
25045	652624	1	RPSAP46
25046	652670	1	RPS3AP15
25047	652873	2	IGKV2OR2-7
25048	652963	1	BTF3P12
25049	652965	4	SNORA48
25050	652966	4	SNORD10
25051	652968	23	CASTOR1
25052	652969	1	SLC6A21P
25053	652972	3	LRRC37A5P
25054	652974	1	RPL17P2
25055	652975	1	RPL21P6
25056	652978	1	RPL7AP2
25057	652980	1	RPS28P1
25058	652983	1	RPL35AP2
25059	652985	1	RPL7AP4
25060	652991	10	SKOR2
25061	652995	217	UCA1
25062	653061	3	GOLGA8S
25063	653067	36	XAGE1B
25064	653071	1	LOC653071
25065	653073	6	GOLGA8J
25066	653075	1	GOLGA8T
25067	653079	1	RPL21P98
25068	653080	3	GUSBP16
25069	653082	4	ZDHHC11B
25070	653108	2	CXADRP1
25071	653115	2	HNRNPA3P6
25072	653121	20	ZBTB8A
25073	653122	1	LSM12P1
25074	653125	5	GOLGA8K
25075	653140	7	FAM228A
25076	653145	33	ANXA8
25077	653147	3	RPL26P30
25078	653149	5	NBPF6
25079	653156	1	RPL21P53
25080	653160	3	GPR199P
25081	653162	4	RPSAP9
25082	653163	2	LCN1P2
25083	653166	7	OR1D4
25084	653188	12	GUSBP3
25085	653189	2	BTF3L4P2
25086	653190	3	ABCC6P1
25087	653192	3	TRIM43B
25088	653194	1	KHDC1P1
25089	653199	1	TCAF1P1
25090	653203	2	FAM230A
25091	653214	3	PPIAP22
25092	653220	35	XAGE1A
25093	653226	1	SRP9P1
25094	653232	2	RPL15P3
25095	653234	2	AGAP10P
25096	653236	1	RPL23AP49
25097	653238	4	GTF2H2B
25098	653240	9	KRTAP4-11
25099	653247	23	PRB2
25100	653259	3	AGAP14P
25101	653268	5	AGAP7P
25102	653269	23	POTEI
25103	653275	2	CFC1B
25104	653282	2	CT47A7
25105	653308	5	ASAH2B
25106	653314	1	RPL19P9
25107	653316	6	FAM153CP
25108	653319	6	MATCAP1
25109	653333	4	FAM86B2
25110	653354	2	ARMCX7P
25111	653361	188	NCF1
25112	653363	3	TEX28P2
25113	653364	1	HSPB1P2
25114	653381	5	SORD2P
25115	653390	5	RRN3P2
25116	653404	13	FOXD4L6
25117	653423	7	SPAG11A
25118	653427	4	FOXD4L5
25119	653435	1	GUSBP6
25120	653437	4	AQP12B
25121	653440	22	WASH6P
25122	653441	2	PHC1P1
25123	653447	3	HNRNPCP2
25124	653453	2	FGF7P5
25125	653458	2	BMS1P9
25126	653464	9	SRGAP2C
25127	653479	2	MRPL45P2
25128	653483	6	AFDN-DT
25129	653486	4	SCGB1C2
25130	653489	23	RGPD3
25131	653492	10	PSG10P
25132	653499	26	LGALS7B
25133	653505	15	PPIAL4A
25134	653509	201	SFTPA1
25135	653510	2	ZNG1DP
25136	653519	33	GPR89A
25137	653543	6	DUX4L7
25138	653544	7	DUX4L6
25139	653545	6	DUX4L5
25140	653548	6	DUX4L3
25141	653550	5	TP53TG3C
25142	653553	3	HSPB1P1
25143	653557	1	BMS1P8
25144	653562	3	SLC6A10PB
25145	653566	1	SPCS2P4
25146	653567	8	TMEM236
25147	653579	2	CD177P1
25148	653583	23	PHLDB3
25149	653590	3	GGTLC5P
25150	653598	9	PPIAL4C
25151	653604	44	H3C13
25152	653606	4	PRAMEF22
25153	653619	5	PRAMEF15
25154	653635	4	WASH7P
25155	653639	3	LYPLA2P1
25156	653641	3	GOLGA6C
25157	653643	2	GOLGA6D
25158	653645	3	TBC1D3P1-DHX40P1
25159	653650	1	PDPK2P
25160	653656	2	MBD3L4
25161	653657	3	MBD3L3
25162	653658	1	RPS23P8
25163	653659	3	TMEM183BP
25164	653665	1	RPL21P93
25165	653677	6	SEC1P
25166	653687	5	FAM226B
25167	653689	17	GSTT2B
25168	653691	1	TCAF2P1
25169	653702	2	RPL7P9
25170	653720	4	GOLGA8M
25171	653737	2	RPL21P119
25172	653758	1	TPM3P6
25173	653773	1	RPL31P17
25174	653781	34	POTEJ
25175	653784	21	MZT2A
25176	653786	3	OTOAP1
25177	653789	1	RPL23AP25
25178	653805	1	RPS27P8
25179	653808	19	ZG16
25180	653820	5	FAM72B
25181	653857	11	ACTR3C
25182	653924	1	GPAT2P2
25183	654029	1	RPS10P15
25184	654170	1	RPS16P8
25185	654231	16	OCM
25186	654254	9	ZNF732
25187	654319	6	SNORA5A
25188	654320	6	SNORA8
25189	654321	5	SNORA75
25190	654322	6	SNORA13
25191	654337	1	BCYRN1P3
25192	654338	1	LOC654338
25193	654342	5	LSP1P4
25194	654346	16	LGALS9C
25195	654350	1	RPL9P25
25196	654364	33	NME1-NME2
25197	654365	2	RPS27P3
25198	654369	1	RPL37P5
25199	654371	1	RPS15AP4
25200	654376	1	RPL12P9
25201	654381	1	RPL7P5
25202	654382	1	RPL19P2
25203	654383	1	RPL13P4
25204	654385	1	RPL21P15
25205	654387	1	RPL31P6
25206	654388	1	RPL32P2
25207	654390	1	RPS27P2
25208	654391	1	RPL31P7
25209	654392	1	RPL39P4
25210	654412	4	FAM138B
25211	654429	6	LRTM2
25212	654433	11	PAX8-AS1
25213	654434	29	SNHG20
25214	654463	5	FER1L6
25215	654466	3	FGF7P3
25216	654483	25	BOLA2B
25217	654502	8	IQCJ
25218	654503	1	HMGB1P9
25219	654505	1	H3P38
25220	654506	1	RPSAP7
25221	654780	1	LOC654780
25222	654783	1	IFNNP1
25223	654790	9	PCP4L1
25224	654816	9	NCF1B
25225	654817	18	NCF1C
25226	654835	2	FAM138C
25227	654841	4	MFF-DT
25228	664611	2	H3P37
25229	664612	44	MIR539
25230	664613	20	MIR544A
25231	664614	33	MIR545
25232	664615	8	MIR376A2
25233	664616	24	MIR487B
25234	664617	54	MIR542
25235	664618	26	HSP90AB4P
25236	664701	5	ZNF826P
25237	664709	4	HNRNPA1P10
25238	664721	1	HNRNPA1P27
25239	664728	1	CMD1Q
25240	664780	2	MYP12
25241	677662	2	PARK12
25242	677663	1	PAND3
25243	677679	2	SCARNA3
25244	677681	1	SCARNA20
25245	677763	1	SCARNA21
25246	677764	2	MYP13
25247	677765	2	SCARNA18
25248	677766	7	SCARNA2
25249	677767	3	SCARNA7
