candidate_gene,neighbors,neighbors_in_seed,neighbors_divide_by_interactome_size,neighbors_in_seed_divide_by_seed_size,ratios,p_value,fdr_bh
KBTBD7,154,2,0.00827245380318006,0.019801980198019802,2.3937250867943938,0.049,0.05386007793127878
EIF5B,149,2,0.008003867640739149,0.019801980198019802,2.4740514319888365,0.049,0.05386007793127878
EIF4A2,151,2,0.008111302105715514,0.019801980198019802,2.4412825388499115,0.05,0.054920353982300885
SF3B6,142,2,0.007627847013321874,0.019801980198019802,2.596011713847441,0.05,0.054920353982300885
POU5F1,364,4,0.019553072625698324,0.039603960396039604,2.0254596888260257,0.051,0.055860571831980226
STAU1,353,4,0.01896218306832832,0.039603960396039604,2.088575996409839,0.051,0.055860571831980226
CENPU,147,2,0.007896433175762784,0.019801980198019802,2.507711995689365,0.051,0.055860571831980226
SSRP1,148,2,0.007950150408250967,0.019801980198019802,2.4907679957184907,0.051,0.055860571831980226
CDCA8,144,2,0.007735281478298238,0.019801980198019802,2.55995599559956,0.051,0.055860571831980226
TRIP13,152,2,0.008165019338203695,0.019801980198019802,2.425221469515373,0.051,0.055860571831980226
PSMD11,148,2,0.007950150408250967,0.019801980198019802,2.4907679957184907,0.051,0.055860571831980226
AP1M1,155,2,0.008326171035668243,0.019801980198019802,2.3782816991376556,0.051,0.055860571831980226
PRKCB,358,4,0.019230769230769232,0.039603960396039604,2.0594059405940595,0.052,0.056815492957746475
TUBA1A,357,4,0.01917705199828105,0.039603960396039604,2.0651745846853595,0.052,0.056815492957746475
NUP160,158,2,0.008487322733132789,0.019801980198019802,2.333124451685675,0.052,0.056815492957746475
DCTN3,149,2,0.008003867640739149,0.019801980198019802,2.4740514319888365,0.052,0.056815492957746475
CCR5,151,2,0.008111302105715514,0.019801980198019802,2.4412825388499115,0.052,0.056815492957746475
DDX6,143,2,0.007681564245810056,0.019801980198019802,2.577857785778578,0.052,0.056815492957746475
QARS1,145,2,0.00778899871078642,0.019801980198019802,2.5423011266643907,0.052,0.056815492957746475
VCAM1,463,5,0.024871078642028362,0.04950495049504951,1.990462545174604,0.053,0.05782665260196906
UBE2D3,257,3,0.013805328749462827,0.0297029702970297,2.1515583464961283,0.053,0.05782665260196906
MYD88,144,2,0.007735281478298238,0.019801980198019802,2.55995599559956,0.053,0.05782665260196906
CASC3,149,2,0.008003867640739149,0.019801980198019802,2.4740514319888365,0.053,0.05782665260196906
TRIP6,246,3,0.013214439192092824,0.0297029702970297,2.247766240038638,0.054,0.05883497191011236
GABARAPL1,159,2,0.00854103996562097,0.019801980198019802,2.318450712995828,0.054,0.05883497191011236
AHSA1,156,2,0.008379888268156424,0.019801980198019802,2.363036303630363,0.054,0.05883497191011236
SRSF5,159,2,0.00854103996562097,0.019801980198019802,2.318450712995828,0.054,0.05883497191011236
PSMA1,267,3,0.014342501074344649,0.0297029702970297,2.0709756368895316,0.055,0.05984046283309958
RPS6KA1,149,2,0.008003867640739149,0.019801980198019802,2.4740514319888365,0.055,0.05984046283309958
ARNT,167,2,0.00897077782552643,0.019801980198019802,2.2073872057864468,0.055,0.05984046283309958
CDC14B,150,2,0.008057584873227332,0.019801980198019802,2.4575577557755772,0.055,0.05984046283309958
RPL8,244,3,0.01310700472711646,0.0297029702970297,2.2661905534815774,0.056,0.06084313725490196
NUP43,158,2,0.008487322733132789,0.019801980198019802,2.333124451685675,0.056,0.06084313725490196
NDUFS3,159,2,0.00854103996562097,0.019801980198019802,2.318450712995828,0.056,0.06084313725490196
CPSF1,163,2,0.0087559088955737,0.019801980198019802,2.2615562169713903,0.056,0.06084313725490196
RBPMS,275,3,0.014772238934250108,0.0297029702970297,2.0107290729072904,0.057,0.06177820468040517
CCR2,147,2,0.007896433175762784,0.019801980198019802,2.507711995689365,0.057,0.06177820468040517
COL1A1,171,2,0.009185646755479157,0.019801980198019802,2.155752417346998,0.057,0.06177820468040517
MYO18A,166,2,0.008917060593038246,0.019801980198019802,2.2206847190743173,0.057,0.06177820468040517
GNB5,164,2,0.008809626128061882,0.019801980198019802,2.2477662400386382,0.057,0.06177820468040517
CPSF3,155,2,0.008326171035668243,0.019801980198019802,2.3782816991376556,0.057,0.06177820468040517
TJP1,151,2,0.008111302105715514,0.019801980198019802,2.4412825388499115,0.057,0.06177820468040517
ITGB4,170,2,0.009131929522990976,0.019801980198019802,2.1684333139196275,0.058,0.06277432856644576
NUP85,155,2,0.008326171035668243,0.019801980198019802,2.3782816991376556,0.058,0.06277432856644576
CBY1,161,2,0.008648474430597335,0.019801980198019802,2.2896500830207245,0.058,0.06277432856644576
RETREG3,164,2,0.008809626128061882,0.019801980198019802,2.2477662400386382,0.058,0.06277432856644576
IKZF1,164,2,0.008809626128061882,0.019801980198019802,2.2477662400386382,0.059,0.06383437935843793
GNAI2,385,4,0.02068113450795015,0.039603960396039604,1.914980069435515,0.06,0.0648259052924791
POLR2E,284,3,0.015255694026643748,0.0297029702970297,1.9470087853855806,0.06,0.0648259052924791
EPB41,143,2,0.007681564245810056,0.019801980198019802,2.577857785778578,0.06,0.0648259052924791
SFPQ,162,2,0.008702191663085519,0.019801980198019802,2.275516440532942,0.06,0.0648259052924791
SDCBP,408,4,0.02191663085517834,0.039603960396039604,1.8070277615996895,0.061,0.06579179701077512
MED4,383,4,0.020573700042973785,0.039603960396039604,1.9249799653594604,0.061,0.06579179701077512
ZC3HAV1,145,2,0.00778899871078642,0.019801980198019802,2.5423011266643907,0.061,0.06579179701077512
DAPK1,163,2,0.0087559088955737,0.019801980198019802,2.2615562169713903,0.061,0.06579179701077512
GNA15,170,2,0.009131929522990976,0.019801980198019802,2.1684333139196275,0.061,0.06579179701077512
UBR5,153,2,0.008218736570691878,0.019801980198019802,2.4093703487995857,0.062,0.06677750780978826
PPP2R1B,168,2,0.009024495058014611,0.019801980198019802,2.1942479962281944,0.062,0.06677750780978826
VAPB,176,2,0.009454232917920068,0.019801980198019802,2.0945094509450946,0.062,0.06677750780978826
ACTN4,155,2,0.008326171035668243,0.019801980198019802,2.3782816991376556,0.062,0.06677750780978826
PRKAB1,278,3,0.014933390631714654,0.0297029702970297,1.9890305577320322,0.063,0.06780749219562955
CENPA,163,2,0.0087559088955737,0.019801980198019802,2.2615562169713903,0.063,0.06780749219562955
CSNK1E,267,3,0.014342501074344649,0.0297029702970297,2.0709756368895316,0.064,0.06881219681219682
RIF1,156,2,0.008379888268156424,0.019801980198019802,2.363036303630363,0.064,0.06881219681219682
SORT1,158,2,0.008487322733132789,0.019801980198019802,2.333124451685675,0.064,0.06881219681219682
CCDC8,551,5,0.029598195100988395,0.04950495049504951,1.672566530700257,0.065,0.06981481481481482
TES,270,3,0.014503652771809197,0.0297029702970297,2.047964796479648,0.065,0.06981481481481482
SYNPO,159,2,0.00854103996562097,0.019801980198019802,2.318450712995828,0.065,0.06981481481481482
CUL7,636,6,0.03416415986248388,0.0594059405940594,1.738838034746871,0.066,0.07079087452471483
H3-3A|H3-3B,170,2,0.009131929522990976,0.019801980198019802,2.1684333139196275,0.066,0.07079087452471483
SHANK3,173,2,0.009293081220455522,0.019801980198019802,2.1308304240828706,0.066,0.07079087452471483
RPL34,169,2,0.009078212290502794,0.019801980198019802,2.1812642802741813,0.066,0.07079087452471483
FBXW11,416,4,0.0223463687150838,0.039603960396039604,1.7722772277227723,0.067,0.07173947550034507
RPL18A,266,3,0.014288783841856468,0.0297029702970297,2.078761259584605,0.067,0.07173947550034507
MYO19,175,2,0.009400515685431887,0.019801980198019802,2.1064780763790667,0.067,0.07173947550034507
KIF2A,165,2,0.008863343360550065,0.019801980198019802,2.234143414341434,0.067,0.07173947550034507
DDX21,164,2,0.008809626128061882,0.019801980198019802,2.2477662400386382,0.067,0.07173947550034507
SORBS3,174,2,0.009346798452943705,0.019801980198019802,2.118584272220325,0.068,0.07276
GNAO1,189,2,0.010152556940266438,0.019801980198019802,1.9504426633139504,0.068,0.07276
PAXIP1,265,3,0.014235066609368286,0.0297029702970297,2.086605641696245,0.069,0.07372830578512397
SRPK1,271,3,0.014557370004297378,0.0297029702970297,2.0404077308099815,0.069,0.07372830578512397
FPR2,178,2,0.009561667382896433,0.019801980198019802,2.0709756368895316,0.069,0.07372830578512397
DLG4,182,2,0.009776536312849162,0.019801980198019802,2.0254596888260257,0.069,0.07372830578512397
SLX4,173,2,0.009293081220455522,0.019801980198019802,2.1308304240828706,0.07,0.0747710843373494
NDUFAB1,186,2,0.009991405242801892,0.019801980198019802,1.9819014159480464,0.071,0.07581314521679283
BARD1,283,3,0.015201976794155565,0.0297029702970297,1.9538886750865898,0.072,0.076828060522696
SF3B4,182,2,0.009776536312849162,0.019801980198019802,2.0254596888260257,0.072,0.076828060522696
IL7R,284,3,0.015255694026643748,0.0297029702970297,1.9470087853855806,0.073,0.0777347288949897
CEP128,276,3,0.01482595616673829,0.0297029702970297,2.003443822643134,0.073,0.0777347288949897
LAMP2,294,3,0.015792866351525568,0.0297029702970297,1.8807839967670237,0.073,0.0777347288949897
UBE2N,263,3,0.014127632144391921,0.0297029702970297,2.102473365207243,0.073,0.0777347288949897
CRY2,189,2,0.010152556940266438,0.019801980198019802,1.9504426633139504,0.073,0.0777347288949897
PTGER3,193,2,0.010367425870219167,0.019801980198019802,1.9100189811727286,0.073,0.0777347288949897
BUB1B,176,2,0.009454232917920068,0.019801980198019802,2.0945094509450946,0.074,0.07871854645183407
NDC80,164,2,0.008809626128061882,0.019801980198019802,2.2477662400386382,0.074,0.07871854645183407
RPL35A,171,2,0.009185646755479157,0.019801980198019802,2.155752417346998,0.074,0.07871854645183407
ERGIC3,278,3,0.014933390631714654,0.0297029702970297,1.9890305577320322,0.075,0.07970034246575343
EPS15,177,2,0.009507950150408251,0.019801980198019802,2.082676064216591,0.075,0.07970034246575343
ZWINT,178,2,0.009561667382896433,0.019801980198019802,2.0709756368895316,0.075,0.07970034246575343
PLEKHF2,181,2,0.00972281908036098,0.019801980198019802,2.036650073847164,0.076,0.08065253077975376
SEC13,184,2,0.009883970777825527,0.019801980198019802,2.003443822643134,0.076,0.08065253077975376
HLA-DPA1,180,2,0.009669101847872797,0.019801980198019802,2.047964796479648,0.076,0.08065253077975376
RBM4,164,2,0.008809626128061882,0.019801980198019802,2.2477662400386382,0.076,0.08065253077975376
PSMA3,293,3,0.01573914911903739,0.0297029702970297,1.887203054776467,0.077,0.08168581196581196
KRTAP1-3,175,2,0.009400515685431887,0.019801980198019802,2.1064780763790667,0.079,0.08375025623505296
MMS19,187,2,0.010045122475290073,0.019801980198019802,1.9713030126542066,0.079,0.08375025623505296
CSNK2A2,294,3,0.015792866351525568,0.0297029702970297,1.8807839967670237,0.08,0.08466575716234652
PRPF40A,295,3,0.01584658358401375,0.0297029702970297,1.874408457794932,0.08,0.08466575716234652
H2BC10|H2BC4|H2BC6|H2BC7|H2BC8,279,3,0.014987107864202836,0.0297029702970297,1.9819014159480464,0.08,0.08466575716234652
BSG,179,2,0.009615384615384616,0.019801980198019802,2.0594059405940595,0.08,0.08466575716234652
TRAF4,173,2,0.009293081220455522,0.019801980198019802,2.1308304240828706,0.08,0.08466575716234652
FUS,426,4,0.02288354103996562,0.039603960396039604,1.7306744758982942,0.081,0.08569485168769178
TRIM41,180,2,0.009669101847872797,0.019801980198019802,2.047964796479648,0.082,0.08669369676320272
TRAF3,180,2,0.009669101847872797,0.019801980198019802,2.047964796479648,0.082,0.08669369676320272
SNRPA,193,2,0.010367425870219167,0.019801980198019802,1.9100189811727286,0.083,0.08757191431485889
CSTF2,180,2,0.009669101847872797,0.019801980198019802,2.047964796479648,0.083,0.08757191431485889
RAB7A,190,2,0.01020627417275462,0.019801980198019802,1.9401771756122983,0.083,0.08757191431485889
SRSF3,191,2,0.010259991405242802,0.019801980198019802,1.930019179928464,0.083,0.08757191431485889
TYK2,182,2,0.009776536312849162,0.019801980198019802,2.0254596888260257,0.083,0.08757191431485889
RPS29,178,2,0.009561667382896433,0.019801980198019802,2.0709756368895316,0.083,0.08757191431485889
EIF3F,187,2,0.010045122475290073,0.019801980198019802,1.9713030126542066,0.084,0.08856676860346585
POLR2I,184,2,0.009883970777825527,0.019801980198019802,2.003443822643134,0.084,0.08856676860346585
ARRB2,826,7,0.04437043403523851,0.06930693069306931,1.5620070481624435,0.085,0.089469131614654
TAB2,175,2,0.009400515685431887,0.019801980198019802,2.1064780763790667,0.085,0.089469131614654
PRKCQ,178,2,0.009561667382896433,0.019801980198019802,2.0709756368895316,0.085,0.089469131614654
ODF2,204,2,0.01095831542758917,0.019801980198019802,1.8070277615996895,0.085,0.089469131614654
GOLT1B,185,2,0.009937688010313708,0.019801980198019802,1.9926143965747927,0.085,0.089469131614654
SMURF1,420,4,0.02256123764503653,0.039603960396039604,1.7553983969825553,0.086,0.09049101390301797
SRSF2,192,2,0.010313708637730984,0.019801980198019802,1.91996699669967,0.087,0.0915122033898305
AQP6,311,3,0.016706059303824666,0.0297029702970297,1.7779758683263824,0.088,0.09250135501355014
RPL17,189,2,0.010152556940266438,0.019801980198019802,1.9504426633139504,0.088,0.09250135501355014
PICK1,441,4,0.023689299527288356,0.039603960396039604,1.6718079971262432,0.089,0.09345752961082911
CLASP1,189,2,0.010152556940266438,0.019801980198019802,1.9504426633139504,0.089,0.09345752961082911
RPL27A,193,2,0.010367425870219167,0.019801980198019802,1.9100189811727286,0.089,0.09345752961082911
HSF1,463,4,0.024871078642028362,0.039603960396039604,1.592370036139683,0.09,0.09441176470588235
TUBB2A,182,2,0.009776536312849162,0.019801980198019802,2.0254596888260257,0.09,0.09441176470588235
HDGF,188,2,0.010098839707778254,0.019801980198019802,1.960817358331578,0.09,0.09441176470588235
RPL26,195,2,0.01047486033519553,0.019801980198019802,1.8904290429042905,0.091,0.09542852314971273
RPL21,195,2,0.01047486033519553,0.019801980198019802,1.8904290429042905,0.092,0.09641202296521445
U2AF1,182,2,0.009776536312849162,0.019801980198019802,2.0254596888260257,0.092,0.09641202296521445
DYNLL1,318,3,0.01708207993124194,0.0297029702970297,1.738838034746871,0.093,0.09732849915682969
TBK1,207,2,0.011119467125053717,0.019801980198019802,1.7808389534605635,0.093,0.09732849915682969
SUV39H1,188,2,0.010098839707778254,0.019801980198019802,1.960817358331578,0.093,0.09732849915682969
CPSF7,190,2,0.01020627417275462,0.019801980198019802,1.9401771756122983,0.093,0.09732849915682969
HDAC4,311,3,0.016706059303824666,0.0297029702970297,1.7779758683263824,0.094,0.09830872935625211
POLR2D,196,2,0.010528577567683713,0.019801980198019802,1.8807839967670237,0.094,0.09830872935625211
FN1,852,7,0.04576708207993124,0.06930693069306931,1.5143401664110074,0.095,0.09925420875420876
SNRPA1,189,2,0.010152556940266438,0.019801980198019802,1.9504426633139504,0.095,0.09925420875420876
GABARAPL2,202,2,0.010850880962612806,0.019801980198019802,1.824919125575924,0.095,0.09925420875420876
GRAP2,202,2,0.010850880962612806,0.019801980198019802,1.824919125575924,0.096,0.10016408876933423
RPL19,197,2,0.010582294800171895,0.019801980198019802,1.8712368698798816,0.096,0.10016408876933423
RPS12,196,2,0.010528577567683713,0.019801980198019802,1.8807839967670237,0.096,0.10016408876933423
MECP2,198,2,0.010636012032660078,0.019801980198019802,1.8617861786178618,0.096,0.10016408876933423
CYSRT1,562,5,0.0301890846583584,0.04950495049504951,1.6398294633733836,0.097,0.10113944892473119
TRIM63,214,2,0.011495487752470992,0.019801980198019802,1.7225872119922274,0.097,0.10113944892473119
BAG6,420,4,0.02256123764503653,0.039603960396039604,1.7553983969825553,0.098,0.10207922121517288
IGSF8,197,2,0.010582294800171895,0.019801980198019802,1.8712368698798816,0.098,0.10207922121517288
UCHL5,191,2,0.010259991405242802,0.019801980198019802,1.930019179928464,0.098,0.10207922121517288
TK1,206,2,0.011065749892565535,0.019801980198019802,1.789483802749207,0.099,0.10308624161073826
NXF1,1170,9,0.06284916201117319,0.0891089108910891,1.4178217821782177,0.1,0.10409258638040927
GRK5,206,2,0.011065749892565535,0.019801980198019802,1.789483802749207,0.101,0.10506302380154207
UBE2A,204,2,0.01095831542758917,0.019801980198019802,1.8070277615996895,0.101,0.10506302380154207
TRIM55,212,2,0.011388053287494627,0.019801980198019802,1.738838034746871,0.103,0.10710757372654155
CD4,196,2,0.010528577567683713,0.019801980198019802,1.8807839967670237,0.104,0.1080388349514563
ALB,215,2,0.011549204984959175,0.019801980198019802,1.7145751784480774,0.104,0.1080388349514563
POLR1C,203,2,0.010904598195100989,0.019801980198019802,1.8159293761888504,0.104,0.1080388349514563
LNX1,604,5,0.032445208422862054,0.04950495049504951,1.5258015867811947,0.105,0.10900468384074942
HLA-B,444,4,0.023850451224752902,0.039603960396039604,1.6605119971456603,0.105,0.10900468384074942
POLR2J,207,2,0.011119467125053717,0.019801980198019802,1.7808389534605635,0.106,0.11000602006688963
SPRED1,444,4,0.023850451224752902,0.039603960396039604,1.6605119971456603,0.107,0.1110066867268472
MAPRE1,320,3,0.017189514396218308,0.0297029702970297,1.7279702970297028,0.108,0.1120066844919786
HNRNPR,206,2,0.011065749892565535,0.019801980198019802,1.789483802749207,0.111,0.11507951887738055
POLR2K,204,2,0.01095831542758917,0.019801980198019802,1.8070277615996895,0.113,0.11711389445557784
GTF2F1,211,2,0.011334336055006446,0.019801980198019802,1.7470789733001737,0.115,0.11914691151919866
NOTCH2NLC,211,2,0.011334336055006446,0.019801980198019802,1.7470789733001737,0.116,0.12010276943610278
RPL9|RPL9P7|RPL9P8|RPL9P9,220,2,0.011817791147400086,0.019801980198019802,1.6756075607560756,0.116,0.12010276943610278
FXR1,326,3,0.0175118177911474,0.0297029702970297,1.6961671627285426,0.117,0.12101700000000001
